,date,title,link,Stock,Source,,,,,
615,"Sun, 16 May 2021 07:00:00 GMT",Peak Amazon? Not A Chance - Seeking Alpha,https://seekingalpha.com/article/4429151-peak-amazon-not-a-chance,AMZN, Seeking Alpha,,,,,
616,"Sun, 16 May 2021 07:00:00 GMT",C3.ai: Differentiated And Highly Efficient AI - Seeking Alpha,https://seekingalpha.com/article/4429141-c3ai-stock-ai-differentiated-and-highly-efficient-ai,CRM, Seeking Alpha,,,,,
617,"Sun, 16 May 2021 07:00:00 GMT",SAP Has Recovery Momentum Now - Seeking Alpha,https://seekingalpha.com/article/4429150-sap-has-recovery-momentum-now,ORCL, Seeking Alpha,,,,,
618,"Sat, 15 May 2021 07:00:00 GMT","Benzinga's Bulls And Bears Of The Week: Apple, Coinbase, Disney, Nike, Uber And More - Yahoo Finance",https://finance.yahoo.com/news/benzingas-bulls-bears-week-apple-142237947.html,AAPL, Yahoo Finance,,,,,
619,"Sat, 15 May 2021 07:00:00 GMT",Tracking Akre Capital Management Portfolio - Q1 2021 Update - Seeking Alpha,https://seekingalpha.com/article/4429034-tracking-akre-capital-management-portfolio-q1-2021,ADBE, Seeking Alpha,,,,,
620,"Fri, 14 May 2021 07:00:00 GMT",DocuSign: Adding Some Volatility To Your Portfolio - Seeking Alpha,https://seekingalpha.com/article/4428770-docusign-adding-some-volatility-to-your-portfolio,ADBE, Seeking Alpha,,,,,
621,"Fri, 14 May 2021 07:00:00 GMT","Microsoft: This Selloff Is Silly, Buy It While It Lasts - Seeking Alpha",https://seekingalpha.com/article/4428457-microsoft-this-selloff-is-silly-buy-it-while-it-lasts,MSFT, Seeking Alpha,,,,,
622,"Fri, 14 May 2021 07:00:00 GMT",Affirm: Attractive Entry Levels In Sight - Seeking Alpha,https://seekingalpha.com/article/4428671-affirm-stock-afrm-attractive-entry-levels-in-sight,V, Seeking Alpha,,,,,
623,"Thu, 13 May 2021 07:00:00 GMT",Apple's Post-Earnings Dip: A Great Buying Opportunity - Seeking Alpha,https://seekingalpha.com/article/4428266-apples-post-earnings-dip-a-great-buying-opportunity,AAPL, Seeking Alpha,,,,,
624,"Thu, 13 May 2021 07:00:00 GMT","Amazon looks to hire 75,000, offers $17 an hour and $1K sign-on bonus - Yahoo Finance",https://finance.yahoo.com/news/amazon-hiring-75000-workers-offers-17-per-hour-142506984.html,AMZN, Yahoo Finance,,,,,
625,"Thu, 13 May 2021 07:00:00 GMT",How Amazon’s algorithms push people towards extremist content - Coda Story,https://www.codastory.com/disinformation/amazon-algorithm-extremist-literature/,AMZN, Coda Story,,,,,
626,"Thu, 13 May 2021 07:00:00 GMT",Amazon Air brings daily cargo flight to Kansas City International Airport - Kansas City Business Journal - Kansas City Business Journal,https://www.bizjournals.com/kansascity/news/2021/05/13/amazon-air-kci.html,AMZN,Kansas City Business Journal,,,,,
627,"Thu, 13 May 2021 07:00:00 GMT",Square's Stock Is Melting - Seeking Alpha,https://seekingalpha.com/article/4428363-squares-stock-is-melting,MA, Seeking Alpha,,,,,
628,"Thu, 13 May 2021 07:00:00 GMT",Is PayPal Stock A Buy Or Sell After Q1 Earnings - Seeking Alpha,https://seekingalpha.com/article/4428206-paypal-stock-buy-sell-q1-earnings,V, Seeking Alpha,,,,,
629,"Wed, 12 May 2021 07:00:00 GMT",5 Reasons Amazon Could Become A Legendary Dividend Blue-Chip - Seeking Alpha,https://seekingalpha.com/article/4427700-amazon-5-reasons-it-could-become-a-legendary-dividend-blue-chip,AMZN, Seeking Alpha,,,,,
630,"Wed, 12 May 2021 07:00:00 GMT",TransDigm Group: A 'Macbeth' Inflation Fighter With Unique Business Model - Seeking Alpha,https://seekingalpha.com/article/4427710-transdigm-group-a-macbeth-inflation-fighter-with-unique-business-model,BAC, Seeking Alpha,,,,,
631,"Wed, 12 May 2021 07:00:00 GMT",Micro Focus and Microsoft Collaborate to Deliver Cloud and Digital Transformation Strategies for Government Agencies - Yahoo Finance,https://finance.yahoo.com/news/micro-focus-microsoft-collaborate-deliver-130000693.html,MSFT, Yahoo Finance,,,,,
632,"Mon, 10 May 2021 07:00:00 GMT",The NPT Launches Nonprofit Vendor Reviews - The NonProfit Times,https://www.thenonprofittimes.com/news/nonprofit-vendor-marketplace-launches/,CRM, The NonProfit Times,,,,,
633,"Mon, 10 May 2021 07:00:00 GMT","FireEye, BioNTech Rise Premarket; Coty, Marriott Fall By Investing.com - Investing.com",https://www.investing.com/news/stock-market-news/fireeye-biontech-rise-premarket-coty-marriott-fall-2501039,ORCL, Investing.com,,,,,
634,"Sun, 09 May 2021 07:00:00 GMT",Apple's Achilles' Heel Is A Good Thing - Seeking Alpha,https://seekingalpha.com/article/4426664-apples-achilles-heel-good-thing,AAPL, Seeking Alpha,,,,,
635,"Sun, 09 May 2021 07:00:00 GMT","Bill.com: Nice Deal, No Appeal - Seeking Alpha",https://seekingalpha.com/article/4426358-bill-com-nice-deal-no-appeal,ORCL, Seeking Alpha,,,,,
636,"Sat, 08 May 2021 07:00:00 GMT","Twilio: The Next Adobe, Salesforce - Seeking Alpha",https://seekingalpha.com/article/4425940-twilio-next-adobe-salesforce,ADBE, Seeking Alpha,,,,,
637,"Sat, 08 May 2021 07:00:00 GMT","Twilio: The Next Adobe, Salesforce - Seeking Alpha",https://seekingalpha.com/article/4425940-twilio-next-adobe-salesforce,CRM, Seeking Alpha,,,,,
638,"Fri, 07 May 2021 07:00:00 GMT","Apple: Hard To Believe, But Undervalued - Seeking Alpha",https://seekingalpha.com/article/4425590-apple-hard-to-believe-undervalued,AAPL, Seeking Alpha,,,,,
639,"Fri, 07 May 2021 07:00:00 GMT",Apple Vs. Tesla Stock: Which Is A Buy Now - Seeking Alpha,https://seekingalpha.com/article/4425472-apple-vs-tesla-stock-buy-now,AAPL, Seeking Alpha,,,,,
640,"Thu, 06 May 2021 07:00:00 GMT",Amazon: The Most Clearly Undervalued Company - Seeking Alpha,https://seekingalpha.com/article/4424794-amazon-clearly-undervalued-company,AMZN, Seeking Alpha,,,,,
641,"Thu, 06 May 2021 07:00:00 GMT",mParticle and Zendesk Collaborate to Deliver Personalized Customer Service - Yahoo Finance,https://finance.yahoo.com/news/mparticle-zendesk-collaborate-deliver-personalized-130000612.html,CRM, Yahoo Finance,,,,,
642,"Thu, 06 May 2021 07:00:00 GMT",Mastercard SpendingPulse: April U.S. Retail Sales Grow 23.3%* as Trends Point to a Recovering Economy - Yahoo Finance,https://finance.yahoo.com/news/mastercard-spendingpulse-april-u-retail-090100417.html,MA, Yahoo Finance,,,,,
643,"Wed, 05 May 2021 07:00:00 GMT",Berkshire Annual Meeting: Little And Big Things From Warren And Charlie That Were Easy To Miss - Seeking Alpha,https://seekingalpha.com/article/4424509-berkshire-hathaway-annual-meeting-warren-buffett-and-charlie-munger,BAC, Seeking Alpha,,,,,
644,"Wed, 05 May 2021 07:00:00 GMT",Microsoft: Cheaply Valued Elephant Hiding In Plain Sight - Seeking Alpha,https://seekingalpha.com/article/4424467-microsoft-cheaply-valued-elephant-hiding-in-plain-sight-msft,MSFT, Seeking Alpha,,,,,
645,"Wed, 05 May 2021 07:00:00 GMT","Microsoft: Buy, Sell Or Hold? - Seeking Alpha",https://seekingalpha.com/article/4424531-microsoft-stock-msft-buy-sell-hold,MSFT, Seeking Alpha,,,,,
646,"Wed, 05 May 2021 07:00:00 GMT",Can AMD Stock Price Reach Nvidia's Levels - Seeking Alpha,https://seekingalpha.com/article/4424579-can-amd-stock-reach-nvidias-price,NVDA, Seeking Alpha,,,,,
647,"Wed, 05 May 2021 07:00:00 GMT",Broadcom: Back On Track - Seeking Alpha,https://seekingalpha.com/article/4424166-broadcom-back-on-track,ORCL, Seeking Alpha,,,,,
648,"Wed, 05 May 2021 07:00:00 GMT","PayPal: 20% Down From Peak, Attractive Ahead Of Q1 Results - Seeking Alpha",https://seekingalpha.com/article/4424516-paypal-attractive-ahead-of-q1-results,V, Seeking Alpha,,,,,
649,"Tue, 04 May 2021 07:00:00 GMT",Unity Software: Why I'm Buying The 40% Correction - Seeking Alpha,https://seekingalpha.com/article/4424122-unity-software-stock-buying-the-40-percent-correction,ADBE, Seeking Alpha,,,,,
650,"Tue, 04 May 2021 07:00:00 GMT",Amazon: Still Another 40% Upside Potential From Here - Seeking Alpha,https://seekingalpha.com/article/4424192-amazon-still-another-40-upside-potential-from,AMZN, Seeking Alpha,,,,,
651,"Tue, 04 May 2021 07:00:00 GMT",Arbe Announces Availability Of 4D Imaging Radar Solution On NVIDIA DRIVE Platform - Yahoo Finance,https://finance.yahoo.com/news/arbe-announces-availability-4d-imaging-110000726.html,NVDA, Yahoo Finance,,,,,
652,"Mon, 03 May 2021 07:00:00 GMT",The Amazon effect: Strip center at Florida and N. Sherwood Forest sells for $1.6M - Greater Baton Rouge Business Report,https://www.businessreport.com/realestate/the-amazon-effect-strip-center-at-florida-and-n-sherwood-forest-sells-for-1-6m,AMZN,Greater Baton Rouge Business Report,,,,,
653,"Mon, 03 May 2021 07:00:00 GMT","No-code AI company Obviously AI, announces $3.6m in seed - GlobeNewswire",https://www.globenewswire.com/en/news-release/2021/05/03/2221406/0/en/No-code-AI-company-Obviously-AI-announces-3-6m-in-seed-funding-from-TMV-B-Capital-Group-and-notable-individuals.html,CRM, GlobeNewswire,,,,,
654,"Mon, 03 May 2021 07:00:00 GMT","Mastercard: Revenue Growth Resumed In Q1, 10%+ Annualized Return Ahead - Seeking Alpha",https://seekingalpha.com/article/4423696-mastercard-q1-earnings-revenue-growth-resumed-annualised-return-ahead,MA, Seeking Alpha,,,,,
655,"Mon, 03 May 2021 07:00:00 GMT","Mastercard: Revenue Growth Resumed In Q1, 10%+ Annualized Return Ahead - Seeking Alpha",https://seekingalpha.com/article/4423696-mastercard-q1-earnings-revenue-growth-resumed-annualised-return-ahead,V, Seeking Alpha,,,,,
656,"Sun, 02 May 2021 07:00:00 GMT",C3.ai Is A Bet Worth Taking - Seeking Alpha,https://seekingalpha.com/article/4423524-c3ai-bet-worth-taking,ADBE, Seeking Alpha,,,,,
657,"Sun, 02 May 2021 07:00:00 GMT",Microsoft's Perfect Pullback Is A 'Strong Buy' - Seeking Alpha,https://seekingalpha.com/article/4423645-microsoft-s-perfect-pullback-is-strong-buy,MSFT, Seeking Alpha,,,,,
658,"Fri, 30 Apr 2021 07:00:00 GMT",Apple: Q2 Blowout Is Setting The Stage For Share Appreciation - Seeking Alpha,https://seekingalpha.com/article/4422692-apple-q2-blowout-is-setting-stage-for-share-appreciation,AAPL, Seeking Alpha,,,,,
659,"Fri, 30 Apr 2021 07:00:00 GMT",The WCLD Cloud Computing ETF Shuns The 'Big 3' But Still Delivers - Seeking Alpha,https://seekingalpha.com/article/4422803-wcld-cloud-computing-etf-shuns-big-3-still-delivers,ADBE, Seeking Alpha,,,,,
660,"Fri, 30 Apr 2021 07:00:00 GMT",Amazon: All In - Seeking Alpha,https://seekingalpha.com/article/4422633-amazon-all-in,AMZN, Seeking Alpha,,,,,
661,"Fri, 30 Apr 2021 07:00:00 GMT",BoostUp.ai Raises $6M in Series A Funding - FinSMEs,https://www.finsmes.com/2021/04/boostup-ai-raises-6m-in-series-a-funding.html,CRM, FinSMEs,,,,,
662,"Fri, 30 Apr 2021 07:00:00 GMT",Microsoft: No Balance Between Fundamental And Market Prices - Seeking Alpha,https://seekingalpha.com/article/4423049-microsoft-no-balance-fundamental-and-market-prices,MSFT, Seeking Alpha,,,,,
663,"Fri, 30 Apr 2021 07:00:00 GMT",Anaplan: Buy The Drop On This Fast-Grower - Seeking Alpha,https://seekingalpha.com/article/4422779-anaplan-buy-drop-on-this-fast-grower,ORCL, Seeking Alpha,,,,,
664,"Thu, 29 Apr 2021 07:00:00 GMT",Covid 19 coronavirus: Travellers from Brisbane urged to monitor health after green zone breach - New Zealand Herald,https://www.nzherald.co.nz/nz/covid-19-coronavirus-travellers-from-brisbane-urged-to-monitor-health-after-green-zone-breach/26TG54YS6B4ARI4HVD3H63ZUNI/,BAC, New Zealand Herald,,,,,
665,"Thu, 29 Apr 2021 07:00:00 GMT",XLK: A Broken ETF - Seeking Alpha,https://seekingalpha.com/article/4422285-xlk-a-broken-etf,MSFT, Seeking Alpha,,,,,
666,"Wed, 28 Apr 2021 07:00:00 GMT",Apple: Another Massive Blowout - Seeking Alpha,https://seekingalpha.com/article/4422264-apple-another-massive-blowout-earnings,AAPL, Seeking Alpha,,,,,
667,"Wed, 28 Apr 2021 07:00:00 GMT",Saas provider BoostUp.ai nabs $6M to support revenue operations - VentureBeat,https://venturebeat.com/2021/04/28/saas-provider-boostup-ai-nabs-6m-to-support-revenue-operations/,CRM, VentureBeat,,,,,
668,"Wed, 28 Apr 2021 07:00:00 GMT","If you want sellers to sell more, embrace AI - ClickZ",https://www.clickz.com/if-you-want-sellers-to-sell-more-embrace-ai/,CRM, ClickZ,,,,,
669,"Wed, 28 Apr 2021 07:00:00 GMT",Microsoft Earnings Review: Buy The Stock And Forget It - Seeking Alpha,https://seekingalpha.com/article/4421853-microsoft-earnings-review-buy-the-stock-and-forget-it,MSFT, Seeking Alpha,,,,,
670,"Wed, 28 Apr 2021 07:00:00 GMT","Microsoft: Strong Q3 FY21, Post-COVID Growth Will Be Fine - Seeking Alpha",https://seekingalpha.com/article/4422062-microsoft-strong-q3-fy21-post-covid-growth-fine,MSFT, Seeking Alpha,,,,,
671,"Wed, 28 Apr 2021 07:00:00 GMT","US STOCKS-Dow, Nasdaq weighed down by Microsoft, Amgen; all eyes on Fed - Yahoo Finance",https://finance.yahoo.com/news/us-stocks-dow-nasdaq-weighed-163407445.html,MSFT, Yahoo Finance,,,,,
672,"Tue, 27 Apr 2021 07:00:00 GMT",Will AWS Sink Amazon's Stock Again? - Seeking Alpha,https://seekingalpha.com/article/4421690-will-aws-sink-amazons-stock-again,AMZN, Seeking Alpha,,,,,
673,"Tue, 27 Apr 2021 07:00:00 GMT",We Think MongoDB Could Be Acquired In The Next 12 Months - Seeking Alpha,https://seekingalpha.com/article/4421535-we-think-mongodb-could-be-acquired-in-next-12-months,ORCL, Seeking Alpha,,,,,
674,"Mon, 26 Apr 2021 07:00:00 GMT",Apple Earnings Preview: This Could Move The Stock - Seeking Alpha,https://seekingalpha.com/article/4421003-apple-earnings-preview-this-move-stock,AAPL, Seeking Alpha,,,,,
675,"Mon, 26 Apr 2021 07:00:00 GMT",Amazon analyst on pandemic sales growth: ‘The genie never goes back in the bottle’ - Yahoo Finance,https://finance.yahoo.com/news/amazon-pandemic-sales-growth-genie-never-goes-back-in-the-bottle-184318667.html,AMZN, Yahoo Finance,,,,,
676,"Sun, 25 Apr 2021 07:00:00 GMT",3 Reasons Adobe Is A Rich Retirement Dream Stock - Seeking Alpha,https://seekingalpha.com/article/4421196-3-reasons-adobe-is-rich-retirement-dream-stock,ADBE, Seeking Alpha,,,,,
677,"Fri, 23 Apr 2021 07:00:00 GMT",Microsoft's Cloud Leadership Can Let Its Stock Soar Higher - Seeking Alpha,https://seekingalpha.com/article/4420946-microsofts-cloud-can-let-stock-soar,MSFT, Seeking Alpha,,,,,
678,"Thu, 22 Apr 2021 07:00:00 GMT",What If Apple Sinks Following Results? - Seeking Alpha,https://seekingalpha.com/article/4420608-options-traders-betting-apple-sinks-following-results,AAPL, Seeking Alpha,,,,,
679,"Thu, 22 Apr 2021 07:00:00 GMT",Veeva Systems: A Sleep-Easy Stock To Own For The Long Term - Seeking Alpha,https://seekingalpha.com/article/4420491-veeva-systems-sleep-easy-stock-for-long-term,ADBE, Seeking Alpha,,,,,
680,"Thu, 22 Apr 2021 07:00:00 GMT",Visa And Mastercard: A Showdown Between Two Of The Largest Credit Card Companies - Seeking Alpha,https://seekingalpha.com/article/4420318-visa-and-mastercard-showdown,MA, Seeking Alpha,,,,,
681,"Thu, 22 Apr 2021 07:00:00 GMT",Teradata Preannounces A Huge Earnings Beat; Stock Sentiment To Improve - Seeking Alpha,https://seekingalpha.com/article/4420445-teradata-preannounces-huge-earnings-beat-stock-sentiment-improve,ORCL, Seeking Alpha,,,,,
682,"Thu, 22 Apr 2021 07:00:00 GMT",Visa And Mastercard: A Showdown Between Two Of The Largest Credit Card Companies - Seeking Alpha,https://seekingalpha.com/article/4420318-visa-and-mastercard-showdown,V, Seeking Alpha,,,,,
683,"Wed, 21 Apr 2021 07:00:00 GMT",Were Hedge Funds Able To Catch The Bank of America Corporation (BAC) Train? - Yahoo Finance,https://finance.yahoo.com/news/were-hedge-funds-able-catch-133812851.html,BAC, Yahoo Finance,,,,,
684,"Wed, 21 Apr 2021 07:00:00 GMT",Microsoft's Stock May Rally Further Following Its Quarterly Results - Seeking Alpha,https://seekingalpha.com/article/4420340-microsofts-stock-may-rally-following-quarterly-results,MSFT, Seeking Alpha,,,,,
685,"Wed, 21 Apr 2021 07:00:00 GMT",Oracle Drops After Getting Passed Over for Cloud Deal By Investing.com - Investing.com,https://www.investing.com/news/stock-market-news/oracle-drops-after-getting-passed-over-for-cloud-deal-2481141,ORCL, Investing.com,,,,,
686,"Tue, 20 Apr 2021 07:00:00 GMT",Should You Buy Coinbase Stock? Everything To Know About This Bitcoin And Crypto Exchange IPO - Seeking Alpha,https://seekingalpha.com/article/4419892-should-you-buy-coinbase-stock,MA, Seeking Alpha,,,,,
687,"Mon, 19 Apr 2021 07:00:00 GMT",Bank Of America: Upside Potential Still Strong After Q1 2021 - Seeking Alpha,https://seekingalpha.com/article/4419785-bank-of-america-q1-2021-earnings-results-upside-potential-still-strong,BAC, Seeking Alpha,,,,,
688,"Mon, 19 Apr 2021 07:00:00 GMT",American Express: Too Much Exposure To Cyclical Trends - Seeking Alpha,https://seekingalpha.com/article/4419875-american-express-too-much-exposure-to-cyclical-trends,MA, Seeking Alpha,,,,,
689,"Mon, 19 Apr 2021 07:00:00 GMT",Broadcom Scares Me - Seeking Alpha,https://seekingalpha.com/article/4419746-broadcom-scares-me,ORCL, Seeking Alpha,,,,,
690,"Mon, 19 Apr 2021 07:00:00 GMT",American Express: Too Much Exposure To Cyclical Trends - Seeking Alpha,https://seekingalpha.com/article/4419875-american-express-too-much-exposure-to-cyclical-trends,V, Seeking Alpha,,,,,
691,"Sun, 18 Apr 2021 07:00:00 GMT",Splunk - Still In Transition - Seeking Alpha,https://seekingalpha.com/article/4419619-splunk-still-in-transition,ADBE, Seeking Alpha,,,,,
692,"Sun, 18 Apr 2021 07:00:00 GMT",There's Value In Truist Financial Corp. - Seeking Alpha,https://seekingalpha.com/article/4419699-value-in-truist-financial-corp-stock,BAC, Seeking Alpha,,,,,
693,"Sun, 18 Apr 2021 07:00:00 GMT",Why You Should Stay Away From Visa - Seeking Alpha,https://seekingalpha.com/article/4419594-stay-away-from-visa,V, Seeking Alpha,,,,,
694,"Fri, 16 Apr 2021 07:00:00 GMT",Wells Fargo: Time For That Dividend Hike - Seeking Alpha,https://seekingalpha.com/article/4419422-well-fargo-time-for-dividend-hike,BAC, Seeking Alpha,,,,,
695,"Fri, 16 Apr 2021 07:00:00 GMT",Coinbase Opportunity Cost: Bitcoin Has Been Compounding At 200% For 10 Years - Seeking Alpha,https://seekingalpha.com/article/4419530-coinbase-opportunity-cost-bitcoin-has-been-compounding-200-for-10-years,BAC, Seeking Alpha,,,,,
696,"Fri, 16 Apr 2021 07:00:00 GMT",GreenBox POS: A Rebuttal To The Bear Cave - Seeking Alpha,https://seekingalpha.com/article/4419531-greenbox-pos-stock-rebuttal-to-bear-cave,V, Seeking Alpha,,,,,
697,"Thu, 15 Apr 2021 07:00:00 GMT",Nvidia Analyst Day: The Market Seems Confused About The Implications - Seeking Alpha,https://seekingalpha.com/article/4419204-nvidia-analyst-day-market-seems-confused-implications,NVDA, Seeking Alpha,,,,,
698,"Wed, 14 Apr 2021 07:00:00 GMT",Thinking About Buying Coinbase? - Here's Your Note - Seeking Alpha,https://seekingalpha.com/article/4419039-thinking-of-buying-coinbase,MA, Seeking Alpha,,,,,
699,"Wed, 14 Apr 2021 07:00:00 GMT",Intel: Nvidia CPU Scare Is Smoke And Mirrors - Seeking Alpha,https://seekingalpha.com/article/4419076-intel-nvidia-cpu-scare-smoke-and-mirrors,NVDA, Seeking Alpha,,,,,
700,"Wed, 14 Apr 2021 07:00:00 GMT",Thinking About Buying Coinbase? - Here's Your Note - Seeking Alpha,https://seekingalpha.com/article/4419039-thinking-of-buying-coinbase,V, Seeking Alpha,,,,,
